Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-8336.556585211501,-11041.352623387384,-7482.767105102537,1954.21670612536,38.83713170101768,-25603.081050672023,-17834.14890891627,-2246.0284985994035,733.3253559313322,-991.2566134804173,-8386.749970285513,-3243.6220269454147,1972.474549946032,-731.6940709164268,-10852.060819927012,-5165.526741429378,2335.623690956517,1370.2166707892163,-8253.235565988638,-4430.758325677169,1786.3198330527855,768.648950677169,2009.9313635575145,-3060.7298800819794,-11060.614334909538,-9982.899615639133,-12552.487222771892,-17354.551114534075,-7701.422038831206,-2824.256294652035,-1212.6094416568153,-8439.139315956516,-5009.98998943128
-8334.4861080772,-11039.972305297848,-7481.8887208637425,1956.22444152832,38.77438996967516,-25599.943964104896,-17832.015690050626,-2244.961889166581,734.2037401701274,-990.127262316252,-8385.181427001953,-3243.24557655736,1973.6039011101968,-729.6863355134662,-10850.680501837478,-5165.213032772665,2336.125624807257,1370.9695715653268,-8251.290572317022,-4428.436881617496,1787.951118067691,769.9665270353618,2009.8058800948288,-3059.224078529759,-11060.049659327457,-9982.460423519737,-12551.169646413702,-17351.351286235607,-7698.096727070055,-2820.6172742341687,-1217.3778132388463,-8438.260931717721,-5008.797896535772
-8334.297882883171,-11040.787947805304,-7482.265171251798,1957.040084035773,37.45681361148232,-25598.50090428402,-17831.63923966257,-2244.2089883904705,734.0782567074424,-990.6919378983343,-8383.926592375103,-3242.492675781249,1973.792126304225,-728.8706930060134,-10850.304051449422,-5164.836582384611,2336.564816926654,1370.8440881026415,-8248.090744018553,-4425.4880202443965,1790.2098203960215,770.5312026174444,2009.3039462440888,-3056.5889258133734,-11058.41837431255,-9980.6409133108,-12549.287394473424,-17353.359021638567,-7693.642064144735,-2820.3035655774565,-1218.5699061343544,-8426.967420076067,-5008.421446147718
-8338.50157888312,-11044.301484760485,-7484.837582236842,1954.530414782072,33.81779319361636,-25601.637990851148,-17833.835200259557,-2245.5265647486635,731.8195543791117,-993.5153158087478,-8385.055943539268,-3243.3710600200448,1971.9098743639488,-731.003911871659,-10851.056952225532,-5166.0286752801185,2335.498207493832,1369.5265117444487,-8247.212359779758,-4424.860602930972,1790.021595201994,769.3391097219364,2008.7392706620064,-3056.212475425318,-11058.230149118523,-9980.013495997378,-12551.797063727126,-17352.16692874306,-7695.147865696957,-2823.6916190699526,-1213.9897597463505,-8413.352464374742,-5008.421446147718
-8343.960109509919,-11048.25421383506,-7486.594350714432,1951.2051030209188,30.931673551860605,-25606.531845895865,-17835.968419125205,-2247.4088166889387,729.4981103194385,-996.213210256476,-8387.189162404913,-3244.688636378238,1970.0276224236736,-734.2664819014698,-10851.49614434493,-5167.408993369654,2334.0551476729543,1368.5226440429683,-8248.529936137951,-4425.989954095136,1788.4530519184311,767.582341244346,2008.676528930664,-3057.6555352461965,-11059.108533357316,-9980.6409133108,-12556.000759727076,-17344.324212325246,-7701.673005756577,-2827.769831607216,-1208.1547787314967,-8411.909404553864,-5008.860638267115
-8345.967844912879,-11050.010982312651,-7485.276774356238,1951.142361289576,32.12376644736842,-25608.853289955536,-17836.031160856546,-2247.032366300884,729.9373024388361,-997.0288527639289,-8387.377387598943,-3243.8729938707847,1970.2158476177008,-735.7095417223478,-10851.182435688219,-5166.530609130858,2334.0551476729543,1368.5853857743111,-8249.031869988692,-4425.989954095136,1788.1393432617183,766.9549239309209,2009.1157210500612,-3058.533919484992,-11059.6732089394,-9980.891880236173,-12556.816402234528,-17338.92842342979,-7705.186542711758,-2830.969659905684,-1203.3864071494654,-8421.446147717927,-5009.362572117855
-8344.713010286028,-11049.69727365594,-7483.080813759251,1953.338321886564,35.26085301449424,-25608.476839567484,-17835.466485274465,-2244.8991474352383,732.0077795731391,-997.0915944952712,-8385.87158604672,-3241.8652584678243,1970.7177814684412,-735.2703496029502,-10851.307919150904,-5164.334648533872,2335.0590153744342,1368.710869236996,-8248.404452675268,-4424.672377736944,1788.7040188438011,766.8921821995784,2009.429429706774,-3058.1574690969364,-11059.17127508866,-9980.452688116775,-12555.812534533048,-17340.747933638722,-7704.433641935648,-2833.542070890728,-1201.75512213456,-8430.229990105878,-5010.115472893965
-8342.4543079577,-11048.630664223116,-7481.8887208637425,1955.1578320954968,37.268588417454765,-25607.72393879137,-17835.90567739386,-2243.142378957648,733.3880976626746,-997.5307866146688,-8383.67562544973,-3240.2967151842618,1970.4668145430717,-734.5801905581826,-10852.374528583727,-5162.264171399568,2335.560949225174,1368.2716771175983,-8247.526068436471,-4423.543026572779,1789.0804692318563,766.8921821995784,2009.680396632144,-3056.777151007401,-11057.477248342411,-9978.884144833213,-12556.188984921102,-17345.64178868344,-7703.116065577455,-2834.7969055175777,-1205.2686590897408,-8433.743527061059,-5011.370307520816
-8340.070122166682,-11047.124862670897,-7481.700495669716,1955.8479911402649,38.39793958162007,-25607.41023013466,-17836.784061632658,-2242.5149616442222,733.8272897820723,-997.4053031519838,-8382.107082166169,-3239.2301057514387,1970.4668145430717,-734.3292236328125,-10853.064687628492,-5160.3819194592925,2335.937399613229,1367.957968460886,-8246.584942466332,-4422.664642333984,1789.519661351254,767.7705664383736,2011.374423378392,-3054.3929652163847,-11054.277420043943,-9975.37060787803,-12556.941885697212,-17349.092583907277,-7702.363164801345,-2834.671422054893,-1209.0959047016343,-8434.684653031196,-5012.248691759611
-8337.74867810701,-11045.493577655992,-7482.453396445826,1955.8479911402649,39.71551593981291,-25606.845554552572,-17836.972286826684,-2242.6404451069075,734.0155149761,-996.087726793791,-8382.35804909154,-3238.8536553633835,1971.3451987818664,-733.8272897820723,-10852.625495509095,-5158.7506344443855,2336.564816926654,1368.3971605802835,-8246.02026688425,-4422.4764171399565,1790.3980455900492,769.1508845279089,2014.5115099455177,-3052.6989384701374,-11051.516783864874,-9971.919812654192,-12556.690918771841,-17348.71613351922,-7702.425906532688,-2833.1028787713294,-1207.2136527613588,-8434.810136493883,-5011.746757908872
-8336.24287655479,-11044.301484760485,-7483.520005878648,1955.4715407522096,40.59390017860814,-25605.4024947317,-17835.780193931176,-2243.0168954949622,734.2664819014698,-994.017249659488,-8382.985466404964,-3238.7281719006987,1972.7255168714016,-732.572455155222,-10851.558886076273,-5157.684025011564,2337.066750777395,1369.4637700131063,-8245.392849570826,-4422.601900602642,1791.5273967542144,769.7783018413343,2016.7074705425057,-3052.5734550074526,-11051.893234252928,-9971.60610399748,-12555.938017995732,-17345.516305220754,-7702.739615189402,-2829.714825278834,-1201.064963089792,-8434.308202643142,-5010.303698087992
-8336.305618286131,-11043.987776103771,-7484.021939729389,1954.342189588045,39.966482865182975,-25603.70846798545,-17833.8979419909,-2243.8325380024153,734.5801905581826,-992.2604811818976,-8382.546274285567,-3237.975271124588,1973.792126304225,-731.1921370656866,-10850.617760106135,-5157.119349429481,2337.568684628135,1369.9657038638463,-8243.949789749948,-4421.723516363846,1792.2802975303243,769.401851453279,2015.0761855276005,-3052.322488082082,-11054.465645237971,-9974.178514982521,-12555.373342413648,-17343.320344623764,-7701.923972681949,-2826.891447368421,-1196.6103001644735,-8434.433686105827,-5009.676280774568
-8337.685936375665,-11044.23874302914,-7484.398390117443,1952.6481628417969,38.27245611893503,-25602.641858552626,-17832.956816020764,-2245.212856091951,734.8311574835526,-991.3193552117597,-8382.546274285567,-3237.0968868857926,1974.043093229595,-730.6274614836038,-10850.178567986737,-5157.307574623509,2338.0078767475325,1369.4010282817635,-8243.636081093233,-4420.217714811625,1792.217555798982,768.3979837517987,2009.2412045127464,-3052.5107132761095,-11057.41450661107,-9978.06850232576,-12555.12237548828,-17343.69679501182,-7700.920104980467,-2826.703222174393,-1195.9828828510483,-8434.810136493883,-5009.676280774568
-8339.191737927886,-11044.113259566457,-7485.214032624896,1951.2678447522608,37.331330148797285,-25601.763474313837,-17832.768590826734,-2246.342207256116,735.0821244089227,-990.754679629677,-8383.801108912417,-3237.159628617136,1974.1058349609368,-730.5019780209188,-10849.73937586734,-5158.123217130961,2338.3215854042446,1369.0245778937087,-8245.330107839483,-4419.653039229544,1791.3391715601867,767.707824707031,2003.5317069605771,-3053.7655479029604,-11059.359500282688,-9980.703655042144,-12554.683183368881,-17345.64178868344,-7700.920104980467,-2826.828705637078,-1197.4886844032687,-8434.057235717773,-5008.923379998458
-8340.132863898025,-11044.1760012978,-7486.657092445775,1950.5149439761512,37.770522268194895,-25600.94783180638,-17832.39214043868,-2246.9068828381987,734.893899214895,-990.0645205849095,-8385.495135658664,-3238.665430169356,1974.7332522743625,-730.752944946289,-10849.425667210628,-5159.31531002647,2338.384327135588,1369.7147369384763,-8247.086876317073,-4420.280456542968,1790.3353038587063,767.7705664383736,2002.7160644531248,-3054.957640798468,-11059.17127508866,-9980.452688116775,-12554.181249518142,-17348.841616981907,-7701.923972681949,-2825.699354472913,-1199.9983536569691,-8434.370944374483,-5008.23322095369
-8339.5054465846,-11044.489709954512,-7486.782575908459,1951.2678447522608,39.59003247712788,-25599.88122237356,-17831.07456408049,-2246.593174181486,735.5840582596627,-988.4959773013464,-8386.938195479543,-3239.9202647962065,1976.1135703638977,-730.4392362895763,-10849.2374420166,-5160.57014465332,2338.5725523296155,1370.9695715653268,-8248.153485749894,-4421.723516363846,1790.0843369333363,768.648950677169,2005.8531510202504,-3056.0869919626334,-11058.230149118523,-9979.197853489923,-12552.863673159947,-17352.041445280374,-7702.551389995373,-2824.0053277266647,-1201.9433473285872,-8436.378679777446,-5007.73128710295
-8336.431101748816,-11043.360358790347,-7484.523873580128,1954.1539643940168,43.04082770096628,-25597.559778313884,-17828.564894826788,-2244.6481805098683,738.783886558131,-985.4843741969056,-8387.440129330284,-3239.2301057514387,1978.4977561549133,-728.0550504985608,-10848.108090852435,-5160.82111157869,2340.266579075864,1372.7263400429172,-8248.592677869292,-4422.852867528011,1791.0254629034744,770.4684608861018,2009.5549131694593,-3057.2163431267986,-11057.790956999124,-9979.009628295897,-12549.601103130139,-17351.85322008635,-7701.610264025235,-2821.8721088610196,-1201.4414134778472,-8436.378679777446,-5006.476452476099
-8332.101922286183,-11040.22327222322,-7481.700495669716,1958.169435199938,47.37000716359992,-25594.548175209446,-17826.180709035772,-2241.69931913677,743.3640329461347,-981.9708372417248,-8386.938195479543,-3237.0968868857926,1981.3838757966687,-724.2905466180099,-10845.78664679276,-5160.068210802579,2342.901731792249,1374.8595589085628,-8248.216227481238,-4423.166576184724,1792.7822313810648,772.6644214830901,2012.6292580052425,-3057.279084858141,-11057.602731805098,-9979.323336952608,-12544.456281160052,-17348.778875250562,-7700.104462473015,-2820.1153403834287,-1199.4336780748868,-8433.492560135692,-5005.723551699989
-8329.090319181742,-11037.588119506834,-7480.194694117495,1961.1810383043787,50.88354411878083,-25593.105115388567,-17825.741516916372,-2239.691583733809,746.4383777819181,-979.8376183760791,-8385.62061912135,-3235.904793990285,1983.3916111996296,-721.7181356329666,-10843.653427927116,-5160.193694265265,2344.3447916131267,1376.3026187294406,-8248.278969212579,-4423.292059647409,1794.41351639597,774.609415154708,2015.891828035053,-3056.024250231291,-11056.285155446903,-9977.880277131731,-12539.562426115335,-17347.273073698343,-7699.1633365028765,-2820.366307308799,-1199.4336780748868,-8430.982890881989,-5006.476452476099
-8328.713868793686,-11037.399894312808,-7480.194694117495,1962.059422543174,52.138378745631165,-25593.481565776623,-17826.808126349195,-2239.691583733809,746.6266029759456,-980.0258435701069,-8384.679493151212,-3236.5322113037105,1983.203386005602,-721.655393901624,-10843.27697753906,-5161.6994958174855,2343.4664073743315,1376.114393535413,-8248.780903063322,-4423.919476960834,1795.354642366108,775.3623159308182,2017.5231130499587,-3054.581190410413,-11054.402903506629,-9975.37060787803,-12537.93114110043,-17348.40242486251,-7698.661402652137,-2822.185817517732,-1201.5668969405324,-8429.226122404398,-5008.170479222347
-8330.094186883223,-11038.46650374563,-7480.947594893605,1961.1810383043787,50.94628585012335,-25594.548175209446,-17828.125702707388,-2240.6954514352897,744.9325762296978,-981.7826120476973,-8384.742234882553,-3237.912529393246,1981.1329088712992,-723.098453722502,-10844.78277909128,-5163.07981390702,2341.772380628084,1374.79681717722,-8248.96912825735,-4424.672377736944,1795.2919006347652,774.734898617393,2015.2016689902853,-3054.330223485043,-11053.71274446186,-9974.61770710192,-12540.629035548156,-17349.343550832647,-7699.226078234221,-2824.256294652035,-1202.1943142539576,-8427.343870464123,-5010.178214625308
-8332.415630942896,-11039.595854909796,-7482.014204326427,1959.3615280954457,47.746457551655006,-25596.304943687035,-17829.506020796925,-2241.762060868112,742.548390438682,-984.2922813013981,-8385.746102584035,-3238.8536553633835,1977.9330805728307,-725.1689308568051,-10846.727772762899,-5163.707231220445,2340.5175460012333,1373.1027904309724,-8249.282836914062,-4425.174311587684,1793.66061561986,773.2918387965152,2010.6842643336245,-3055.6477998432356,-11055.093062551396,-9976.311733848168,-12545.773857518245,-17347.524040623714,-7701.547522293893,-2826.703222174393,-1201.1904465524772,-8427.030161807412,-5012.436916953639
-8335.176267121964,-11040.72520607396,-7483.143555490596,1957.3537926924853,43.91921193976151,-25598.312679089995,-17830.63537196109,-2242.7659285695927,740.352429841694,-986.739208823756,-8386.8754537482,-3238.9791388260687,1974.9842191997325,-727.4276331851357,-10848.23357431512,-5164.083681608501,2339.388194837068,1371.4715054160667,-8250.035737690172,-4425.4880202443965,1791.464655022872,771.8487789756372,2007.3589525724713,-3057.6555352461965,-11057.602731805098,-9978.82140310187,-12550.354003906248,-17342.25373519094,-7702.990582114771,-2829.0246662340664,-1200.6885127017372,-8428.724188553657,-5014.319168893913
-8337.623194644324,-11041.980040700812,-7484.147423192074,1955.4715407522096,40.90760883532072,-25599.943964104896,-17831.262789274515,-2243.7697962710727,738.2819527073909,-988.7469442267164,-8387.12642067357,-3238.7909136320413,1973.478417647512,-729.0589182000409,-10849.300183747942,-5164.836582384611,2338.070618478875,1370.153929057874,-8250.914121928967,-4426.1154375578235,1790.4607873213915,770.6566860801295,2006.7315352590456,-3059.475045455129,-11059.484983745371,-9980.452688116775,-12553.051898353977,-17337.108913220854,-7701.861230950606,-2829.965792204204,-1200.1238371196544,-8430.731923956617,-5014.507394087941
-8338.50157888312,-11042.48197455155,-7484.649357042813,1954.7813817074425,40.09196632786801,-25601.19879873175,-17831.07456408049,-2243.7697962710727,736.9016346178557,-989.8135536595393,-8386.310778166118,-3238.414463243986,1973.8548680355673,-729.6863355134662,-10850.053084524052,-5164.899324115952,2337.380459434108,1369.589253475791,-8251.102347122993,-4426.931080065275,1790.8372377094468,770.0292687667041,2008.8020123933488,-3060.165204499897,-11059.610467208058,-9980.201721191404,-12553.051898353977,-17335.854078594002,-7699.539786890931,-2828.8364410400386,-1196.7357836271583,-8431.233857807358,-5011.746757908872
-8337.121260793585,-11041.72907377544,-7483.520005878648,1956.3499249910049,42.28792692485608,-25601.575249119807,-17830.321663304378,-2241.95028606214,737.5290519312806,-989.5625867341693,-8384.491267957184,-3237.0968868857926,1975.2979278564449,-729.6235937821235,-10850.366793180763,-5162.766105250308,2338.258843672903,1370.2166707892163,-8249.031869988692,-4426.366404483192,1792.4057809930096,770.4684608861018,2011.4999068410768,-3058.533919484992,-11057.916440461808,-9978.444952713817,-12550.41674563759,-17338.112780922336,-7697.406568025286,-2826.264030054996,-1190.5243522242495,-8429.728056255137,-5007.354836714894
-8334.423366345856,-11040.411497417248,-7481.261303550318,1959.110561170076,45.86420561137952,-25600.571381418325,-17829.88247118498,-2238.9386829576993,739.6622707969262,-988.4959773013464,-8382.420790822884,-3235.465601870888,1976.17631209524,-729.1216599313835,-10849.990342792713,-5159.754502145867,2339.9528704191507,1371.4087636847244,-8246.145750346934,-4424.358669080232,1793.7860990825448,771.346845124897,2012.3155493485297,-3056.400700619346,-11056.15967198422,-9977.503826743678,-12547.028692145095,-17341.18712575812,-7695.963508204408,-2823.87984426398,-1184.9403381347652,-8427.406612195466,-5004.343233610454
-8331.976438823498,-11039.282146253083,-7479.190826416015,1961.1810383043787,48.31113313373766,-25598.50090428402,-17829.69424599095,-2236.6799806293684,741.0425888864615,-987.7430765252365,-8381.416923121402,-3234.6499593634358,1975.7998617071853,-728.933434737356,-10848.986475091231,-5158.248700593646,2340.7057711952607,1371.6597306100944,-8246.083008615593,-4423.292059647409,1793.5351321571748,771.7232955129522,2010.8097477963092,-3056.777151007401,-11056.598864103617,-9978.82140310187,-12544.519022891394,-17343.63405328048,-7695.524316085011,-2822.185817517732,-1180.0464830900492,-8426.465486225328,-5003.213882446288
-8330.78434592799,-11038.403762014288,-7478.186958714535,1961.6829721551187,49.12677564119037,-25596.86961926912,-17829.317795602896,-2236.4290137039984,740.7288802297489,-987.6803347938937,-8381.730631778113,-3234.3362507067222,1974.7332522743625,-729.5608520507811,-10847.919865658407,-5158.436925787673,2339.827386956465,1370.7813463712992,-8248.592677869292,-4424.044960423519,1791.9038471422696,771.346845124897,2008.9902375873764,-3059.1613367984164,-11058.543857775236,-9980.703655042144,-12543.326929995887,-17344.324212325246,-7696.151733398435,-2820.9937246222244,-1171.8273162841795,-8427.908546046207,-5002.586465132863
-8329.968703420538,-11037.21166911878,-7477.873250057821,1961.745713886461,49.2522591038754,-25595.80300983629,-17828.37666963276,-2237.432881405479,739.9132377222963,-987.6175930625512,-8381.981598703484,-3233.4578664679275,1974.16857669228,-730.0000441701787,-10846.978739688268,-5158.7506344443855,2338.4470688669303,1370.0911873265316,-8249.596545570772,-4424.672377736944,1790.523529052734,770.9076530054994,2008.8647541246917,-3060.1024627685542,-11059.547725476716,-9981.0801054302,-12543.075963070516,-17342.1909934596,-7696.8418924432035,-2820.3035655774565,-1160.8475132992392,-8429.665314523796,-5002.3354982074925
-8328.651127062345,-11035.70586756656,-7477.120349281712,1962.059422543174,49.2522591038754,-25594.548175209446,-17826.93360981188,-2238.2485239129314,739.9132377222963,-987.3038844058387,-8381.103214464689,-3232.26577357242,1974.7332522743625,-729.4353685880961,-10845.974871986788,-5158.56240925036,2338.0078767475325,1370.5303794459292,-8248.278969212579,-4424.170443886204,1790.523529052734,771.0958781995271,2010.6215226022816,-3058.9103698730464,-11058.355632581208,-9979.76252907201,-12543.138704801859,-17339.367615549185,-7696.528183786491,-2819.7388899953735,-1151.9381874486019,-8429.163380673057,-5003.025657252261
-8327.145325510124,-11034.325549477024,-7476.367448505602,1961.808455617804,48.436616596422695,-25593.544307507964,-17825.302324796976,-2238.8759412263566,740.2896881103513,-987.1784009431536,-8380.413055419924,-3231.7638397216792,1975.4861530504727,-728.5569843493009,-10845.347454673363,-5159.064343101099,2338.509810598273,1371.596988878752,-8248.216227481238,-4423.731251766807,1791.1509463661591,772.287971095035,2012.6292580052425,-3058.1574690969364,-11056.912572760328,-9978.444952713817,-12542.762254413805,-17338.677456504414,-7695.210607428299,-2818.797764025236,-1147.4835245232832,-8426.277261031299,-5003.9667832223995
-8327.710001092206,-11034.513774671052,-7477.810508326478,1959.9889454088711,45.92694734272204,-25594.673658672127,-17825.17684133429,-2240.632709703947,739.3485621402137,-988.433235570004,-8380.726764076633,-3232.579482229132,1975.17244439376,-728.9961764686985,-10846.163097180815,-5160.31917772795,2338.5725523296155,1371.5342471474091,-8249.910254227489,-4423.9822186921765,1790.774495978104,772.6644214830901,2012.9429666619549,-3059.035853335732,-11057.1635396857,-9978.695919639184,-12542.699512682462,-17340.496966713352,-7695.210607428299,-2819.487923070004,-1149.6167433889289,-8424.457750822368,-5004.782425729852
-8331.725471898126,-11037.21166911878,-7481.8887208637425,1956.914600573088,41.472284417403365,-25598.12445389597,-17827.811994050677,-2243.9580214651005,736.4624424984579,-991.3820969431024,-8381.66789004677,-3234.77544282612,1973.4156759161697,-731.380362259714,-10848.421799509148,-5161.636754086143,2336.9412673147094,1369.4637700131063,-8251.165088854337,-4424.672377736944,1788.8295023064863,770.844911274157,2011.0607147216797,-3060.541654887952,-11058.794824700606,-9980.327204654088,-12544.769989816765,-17345.20259656404,-7697.845760144684,-2823.566135607268,-1159.2789700156764,-8427.406612195466,-5006.790161132812
-8336.619326942844,-11040.662464342618,-7485.778708206979,1953.7147722746197,37.205846686112245,-25601.44976565712,-17831.07456408049,-2247.4088166889387,733.1998724686471,-994.2054748535155,-8383.487400255704,-3237.159628617136,1971.2197153191812,-733.8272897820723,-10850.680501837478,-5162.828846981651,2334.870790180407,1367.2678094161183,-8252.168956555817,-4425.927212363795,1786.382574784128,768.3352420204563,2008.488303736636,-3062.4866485595694,-11060.614334909538,-9982.209456594366,-12548.15804330926,-17349.970968146066,-7700.920104980467,-2828.0835402639286,-1172.2665084035773,-8432.049500314812,-5009.362572117855
-8339.191737927886,-11042.983908402291,-7486.782575908459,1951.5188116776317,35.88827032791941,-25602.077182970545,-17832.580365632708,-2248.9773599725017,731.9450378417966,-994.8328921669408,-8384.86771834524,-3238.414463243986,1970.3413310803865,-734.5801905581826,-10851.809853001643,-5163.017072175678,2334.180631135639,1366.7031338340355,-8252.419923481188,-4426.931080065275,1785.378707082648,766.6412152742083,2006.3550848709908,-3063.74148318642,-11061.618202611018,-9983.715258146583,-12550.855937756987,-17351.225802772922,-7701.673005756577,-2829.652083547492,-1186.2579144929584,-8432.174983777497,-5010.366439819335
-8339.756413509971,-11044.364226491827,-7485.59048301295,1950.326718782124,36.95487976074217,-25600.94783180638,-17833.270524677475,-2248.7891347784744,732.3842299611943,-994.142733122173,-8384.554009688527,-3239.2928474827813,1970.5922980057564,-734.2037401701274,-10852.311786852384,-5162.57788005628,2334.368856329667,1366.891359028063,-8250.851380197624,-4426.993821796616,1785.8178992020455,765.8883144980982,2004.5983163934,-3063.0513241416525,-11061.618202611018,-9984.279933728669,-12552.67544796592,-17350.47290199681,-7700.606396323755,-2828.8364410400386,-1205.7078512091384,-8429.414347598426,-5011.119340595445
-8339.819155241314,-11045.117127267937,-7484.021939729389,1950.4522022448089,38.27245611893503,-25600.383156224296,-17834.023425453586,-2248.036234002364,733.074389005962,-993.9545079281454,-8383.299175061677,-3240.2967151842618,1970.9060066624688,-733.8900315134147,-10853.001945897153,-5162.57788005628,2334.180631135639,1366.640392102693,-8248.529936137951,-4426.55462967722,1786.0688661274155,765.7628310354131,2003.2807400352076,-3060.8553635446647,-11061.11626876028,-9983.966225071956,-12553.491090473375,-17350.66112719084,-7699.4770451595905,-2826.9541890997634,-1231.4947027909127,-8427.97128777755,-5013.503526386461
-8338.75254580849,-11044.677935148538,-7482.57887990851,1952.1462289910564,39.213582089072766,-25600.696864881007,-17835.34100181178,-2247.3460749575966,733.3880976626746,-994.2682165848579,-8382.232565628854,-3240.547682109632,1970.5922980057564,-734.0782567074424,-10854.00581359863,-5163.456264295076,2333.4277303595286,1366.2011999832955,-8246.773167660362,-4426.240921020506,1785.1277401572777,765.9510562294406,2002.59058099044,-3058.7848864103617,-11060.739818372223,-9983.338807758531,-12552.738189697264,-17352.48063739977,-7698.97511130885,-2824.8837119654604,-1258.410905536852,-8428.473221628288,-5015.636745252107
-8335.678200972705,-11042.544716282891,-7480.57114450555,1955.0950903641549,40.53115844726562,-25600.634123149666,-17837.035028558028,-2246.091240330746,733.9527732447572,-994.0799913908304,-8381.479664852744,-3239.4810726768087,1970.278589349044,-733.7645480507299,-10855.072423031452,-5163.958198145816,2333.2395051655008,1366.514908640008,-8245.26736610814,-4425.425278513055,1784.563064575195,766.8294404682358,2003.0297731098372,-3056.8398927387434,-11059.861434133429,-9982.209456594366,-12550.479487368932,-17354.17466414602,-7698.912369577507,-2823.87984426398,-1284.6996909693667,-8431.171116076017,-5016.515129490902
-8332.72933959961,-11040.348755685904,-7478.939859490645,1957.3537926924853,41.535026148745885,-25600.069447567585,-17838.917280498303,-2244.5854387785257,734.6429322895251,-993.4525740774051,-8380.977731002004,-3238.3517215126435,1970.4668145430717,-732.6351968865645,-10856.20177419562,-5163.769972951788,2333.2395051655008,1366.8286172967207,-8243.698822824577,-4424.4841525429165,1785.1904818886203,767.8333081697161,2003.9081573486324,-3055.145865992496,-11059.045791625975,-9980.954621967518,-12548.848202354027,-17353.735472026623,-7700.4809128610705,-2824.319036383378,-1311.0512181332235,-8436.127712852076,-5018.773831819232
-8332.666597868265,-11039.846821835165,-7479.0653429533295,1957.4792761551705,41.09583402934826,-25599.88122237356,-17840.234856856496,-2243.7070545397305,734.4547070954976,-993.0133819580078,-8380.66402234529,-3238.163496318616,1970.9060066624688,-731.8195543791117,-10856.640966315015,-5163.644489489103,2332.800313046104,1366.640392102693,-8243.00866377981,-4424.29592734889,1785.6924157393605,767.8333081697161,2004.7237998560852,-3054.5184486790704,-11058.66934123792,-9980.264462922749,-12549.66384486148,-17352.2296704744,-7703.555257696855,-2825.3856458162004,-1337.5282287597652,-8442.025435598272,-5022.099143580385
-8334.4861080772,-11040.976172999332,-7480.445661042866,1956.3499249910049,39.77825767115542,-25599.755738910877,-17839.92114819978,-2243.3933458830174,733.7018063193872,-992.5741898386101,-8380.789505807974,-3238.414463243986,1971.1569735878393,-731.8195543791117,-10855.888065538908,-5163.644489489103,2332.361120926706,1366.640392102693,-8242.569471660412,-4424.170443886204,1785.755157470703,767.205890856291,2005.790409288908,-3053.640064440275,-11057.351764879728,-9979.260595221267,-12551.859805458467,-17353.108054713197,-7705.751218293842,-2827.4561229505034,-1363.4405638042247,-8446.982032374332,-5024.232362446032
-8336.180134823446,-11042.105524163497,-7481.8259791324,1955.1578320954968,38.5234230443051,-25599.44203025416,-17837.91341279682,-2243.581571077045,732.6351968865645,-992.2604811818976,-8381.479664852744,-3239.2928474827813,1970.4668145430717,-732.446971692537,-10854.507747449372,-5164.020939877159,2331.670961881938,1366.640392102693,-8242.067537809673,-4423.79399349815,1785.3159653513053,766.3275066174958,2006.292343139648,-3052.322488082082,-11055.783221596164,-9978.005760594417,-12552.361739309208,-17355.366757041527,-7705.061059249075,-2831.910785875822,-1385.211944580078,-8448.738800851921,-5025.236230147511
-8336.305618286131,-11041.47810685007,-7482.767105102537,1954.6558982447568,37.95874746222245,-25599.31654679148,-17835.15277661775,-2244.020763196443,731.505845722399,-992.3859646445826,-8382.35804909154,-3240.6104238409744,1968.9610129908513,-733.5763228567021,-10853.25291282252,-5164.836582384611,2330.416127255088,1365.636524401213,-8242.193021272355,-4423.4802848414365,1784.2493559184825,765.0726719906454,2004.9747667814556,-3052.071521156712,-11056.096930252876,-9977.943018863074,-12549.789328324166,-17354.237405877364,-7701.73574748792,-2836.9928661145655,-1401.2110860724197,-8444.535104851973,-5025.17348841617
-8334.799816733912,-11039.093921059053,-7483.018072027907,1955.2833155581825,39.02535689504522,-25598.563646015366,-17831.95294831928,-2243.581571077045,731.5685874537417,-992.3859646445826,-8382.044340434826,-3240.9868742290287,1968.2081122147408,-733.9527732447572,-10852.562753777755,-5165.024807578639,2330.039676867033,1364.444431505705,-8242.255763003699,-4422.915609259354,1783.9356472617699,763.9433208264802,2002.9670313784948,-3052.6989384701374,-11057.226281417043,-9978.884144833213,-12545.64837405556,-17348.40242486251,-7697.532051487971,-2838.561409398129,-1415.5162008185134,-8434.684653031196,-5023.291236475894
-8333.294015181691,-11036.897960462067,-7482.014204326427,1957.040084035773,40.59390017860814,-25597.748003507917,-17829.94521291632,-2242.326736450195,732.3842299611943,-992.3859646445826,-8380.914989270661,-3239.9830065275487,1968.5218208714532,-734.140998438785,-10853.378396285207,-5164.271906802528,2330.6043524491156,1363.9424976549649,-8241.628345690273,-4422.727384065326,1785.253223619963,762.939453125,2001.7121967516443,-3053.138130589535,-11058.041923924495,-9979.699787340664,-12543.2014465332,-17342.379218653627,-7694.834157040244,-2835.7380314877155,-1430.3232494153472,-8426.904678344727,-5021.346242804276
